,index,순위,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF,year,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA,XBH,GO,AO,GO/AO,GW RBI,BB/K,P/PA,ISOP,XR,GPA
6406,18,19,김석환,KIA,0.149,51,107,94,15,14,2,0,3.0,25,7,0,0,2022,31.0,0,0,39,5,0.331,0.341,0.672,17,0.328,0.0,12,109.0,96,1.14,3,0.50,3.43,0.048,25.9,0.214
6407,19,20,최정용,KIA,0.091,30,23,22,5,2,0,0,0.0,2,0,1,0,2022,13.0,0,1,43,2,0.323,0.297,0.620,9,0.178,0.0,6,16.0,22,0.73,1,0.27,3.41,0.116,9.5,0.233
6408,20,21,임석진,KIA,0.071,10,17,14,4,1,0,0,1.0,4,1,0,0,2022,23.0,1,3,74,4,0.350,0.314,0.664,7,0.263,0.231,14,77.0,62,1.24,3,0.79,4.34,0.075,28.2,0.236
6409,21,22,김재열,KIA,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,18.0,2,4,50,6,0.322,0.296,0.618,7,0.259,0.0,9,24.0,54,0.44,1,0.30,4.24,0.089,15.7,0.214
6410,22,22,나지완,KIA,0.000,2,1,1,0,0,0,0,0.0,0,0,0,0,2022,8.0,0,1,38,1,0.253,0.250,0.503,4,0.231,0.0,11,34.0,47,0.72,2,0.31,4.10,0.125,22.7,0.229
6411,23,22,류승현,KIA,0.000,3,3,3,0,0,0,0,0.0,0,0,0,0,2022,3.0,0,0,15,0,0.393,0.258,0.651,0,0.5,0.25,9,40.0,50,0.80,2,0.36,4.05,0.109,17.5,0.214
6412,24,22,박민,KIA,0.000,6,2,2,1,0,0,0,0.0,0,0,0,0,2022,7.0,0,2,19,3,0.273,0.245,0.518,2,0.231,0.0,7,13.0,27,0.48,1,0.21,4.02,0.074,5.7,0.176
6413,25,22,신범수,KIA,0.000,2,3,3,0,0,0,0,0.0,0,0,0,0,2022,2.0,0,0,9,0,0.194,0.211,0.405,0,0.0,0.0,2,6.0,2,3.00,0,0.20,4.55,0.214,3.2,0.214
6414,26,22,이정훈,KIA,0.000,6,10,8,0,0,0,0,0.0,0,0,0,0,2022,0.0,0,0,2,0,0.143,0.143,0.286,0,0.0,0.0,5,21.0,34,0.62,1,0.37,4.03,0.102,5.7,0.179
6415,0,1,박건우,NC,0.336,111,463,408,52,137,18,1,10.0,187,61,0,3,2022,2.0,0,0,9,1,0.174,0.200,0.374,0,0.0,0.333,1,9.0,12,0.75,0,0.22,3.51,0.028,2.0,0.143
6416,1,2,최승민,NC,0.324,44,34,34,19,11,0,0,0.0,11,3,0,0,2022,11.0,0,2,32,1,0.153,0.245,0.398,2,0.13,0.0,0,1.0,3,0.33,0,0.00,3.43,0.000,-0.1,0.1
6417,2,3,마티니,NC,0.296,139,576,510,67,151,34,1,16.0,235,85,0,7,2022,2.0,0,0,10,1,0.063,0.118,0.181,0,0.111,0.0,1,6.0,5,1.20,0,0.22,3.65,0.043,0.2,0.134
6418,3,4,양의지,NC,0.283,130,510,427,61,121,24,0,20.0,205,94,0,10,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,2,20.0,22,0.91,0,0.34,4.09,0.024,3.3,0.149
6419,4,5,노진혁,NC,0.280,115,451,396,50,111,24,0,15.0,180,75,3,5,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,8.0,12,0.67,1,0.20,3.81,0.000,-1.4,0.069
6420,5,6,손아섭,NC,0.277,138,617,548,72,152,29,4,4.0,201,48,1,6,2022,0.0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
6421,6,7,전민수,NC,0.275,20,41,40,3,11,2,0,0.0,13,2,0,0,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
6422,7,8,박민우,NC,0.267,104,451,390,61,104,22,1,4.0,140,38,6,3,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,0.0,0,-,0,0.00,3.00,0.000,-0.1,0.0
6423,8,9,이명기,NC,0.260,94,341,300,36,78,13,2,0.0,95,23,6,2,2022,3.0,0,1,1,0,0.000,0.364,0.364,0,0.0,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
6424,9,10,오영수,NC,0.238,83,259,231,25,55,10,0,6.0,83,31,0,3,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
6425,10,11,권희동,NC,0.227,82,280,238,30,54,5,1,5.0,76,22,2,1,2022,50.0,2,2,67,10,0.443,0.393,0.836,54,0.339,0.333,0,3.0,3,1.00,0,3.00,4.67,0.000,0.8,0.164
6426,11,12,김주원,NC,0.223,96,326,273,35,61,9,3,10.0,106,47,9,0,2022,3.0,0,0,7,0,0.600,0.444,1.044,1,0.333,0.25,0,0.0,0,-,0,-,-,-,0.0,0.0
6427,12,13,김기환,NC,0.221,73,131,113,26,25,5,1,0.0,32,6,2,1,2022,56.0,0,9,71,14,0.480,0.397,0.877,49,0.304,0.0,44,181.0,121,1.50,5,0.75,3.74,0.103,91.7,0.288
6428,13,14,박준영,NC,0.216,75,240,208,27,45,8,1,4.0,67,19,3,1,2022,40.0,3,9,57,13,0.405,0.381,0.786,39,0.309,0.0,2,0.0,3,0.00,0,0.43,4.06,0.267,3.7,0.35
6429,14,15,도태훈,NC,0.216,91,163,139,18,30,7,0,2.0,43,13,7,3,2022,20.0,0,8,51,9,0.383,0.331,0.714,29,0.294,0.25,48,103.0,147,0.70,10,0.79,3.78,0.162,84.1,0.299
6430,15,16,윤형준,NC,0.209,35,69,67,5,14,1,0,1.0,18,5,0,0,2022,3.0,0,1,8,0,0.393,0.364,0.757,1,0.0,0.2,29,140.0,115,1.22,6,0.70,3.77,0.088,68.6,0.273
6431,16,17,서호철,NC,0.205,89,214,195,26,40,8,0,2.0,54,14,3,0,2022,49.0,0,6,50,4,0.405,0.388,0.793,23,0.327,0.4,25,113.0,123,0.92,3,0.39,3.54,0.096,48.2,0.245
6432,17,18,이재용,NC,0.200,8,6,5,1,1,0,0,1.0,4,2,0,0,2022,57.0,2,1,107,8,0.455,0.360,0.815,33,0.317,0.0,3,4.0,9,0.44,0,0.38,3.33,0.107,4.5,0.262
6433,18,19,정진기,NC,0.189,39,59,53,4,10,2,0,1.0,15,4,0,0,2022,2.0,0,0,2,1,0.263,0.333,0.596,2,0.2,0.0,23,73.0,103,0.71,10,0.98,4.40,0.120,53.4,0.276
6434,19,20,박대온,NC,0.181,59,133,127,8,23,4,0,1.0,30,10,3,1,2022,1.0,0,3,13,1,0.400,0.315,0.715,3,0.375,0.0,39,85.0,130,0.65,10,0.53,4.10,0.172,76.0,0.276
6435,20,21,박석민,NC,0.149,16,58,47,3,7,2,0,0.0,9,2,1,0,2022,10.0,0,3,58,6,0.385,0.291,0.676,12,0.28,0.188,0,4.0,8,0.50,0,1.00,3.33,0.000,1.5,0.216
6436,21,22,정범모,NC,0.143,5,7,7,0,1,0,0,0.0,1,1,0,0,2022,8.0,0,4,44,5,0.331,0.288,0.619,9,0.224,0.0,5,13.0,11,1.18,1,0.08,3.64,0.140,6.3,0.242
6437,22,22,천재환,NC,0.143,29,36,35,4,5,1,0,1.0,9,1,0,0,2022,8.0,0,1,24,3,0.514,0.321,0.835,3,0.294,0.0,18,48.0,60,0.80,6,0.17,3.85,0.133,23.5,0.227
6438,23,24,김응민,NC,0.134,34,75,67,7,9,1,0,1.0,13,5,2,1,2022,17.0,1,5,55,5,0.346,0.305,0.651,15,0.164,0.0,10,36.0,46,0.78,2,0.18,3.55,0.092,14.4,0.212
6439,24,25,김수윤,NC,0.118,10,18,17,1,2,1,0,1.0,6,2,0,0,2022,38.0,1,17,48,8,0.322,0.376,0.698,12,0.183,0.4,8,11.0,20,0.55,0,0.33,4.18,0.278,11.4,0.273
6440,25,26,김한별,NC,0.095,24,23,21,0,2,0,0,0.0,2,0,2,0,2022,44.0,1,15,106,6,0.340,0.328,0.668,21,0.267,0.0,14,62.0,45,1.38,2,0.31,3.82,0.111,22.5,0.224
6441,26,27,김진호,NC,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,16.0,0,5,63,7,0.380,0.303,0.683,12,0.102,0.077,11,68.0,68,1.00,2,0.79,4.12,0.088,33.5,0.25
6442,27,27,김태경,NC,-,2,0,0,0,0,0,0,0.0,0,0,0,0,2022,4.0,0,2,23,6,0.237,0.262,0.499,4,0.25,0.2,21,90.0,117,0.77,6,0.42,4.11,0.107,52.1,0.233
6443,28,27,류진욱,NC,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,1.0,0,0,4,0,0.214,0.267,0.481,0,0.4,0.333,16,29.0,48,0.60,3,0.25,3.88,0.156,20.6,0.231
6444,29,27,오태양,NC,0.000,15,4,3,5,0,0,0,0.0,0,0,0,0,2022,30.0,0,4,43,3,0.347,0.307,0.654,10,0.205,0.0,1,41.0,12,3.42,0,0.17,3.71,0.021,3.0,0.177
6445,0,27,원종현,NC,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,0.0,0,0,1,1,0.200,0.200,0.400,0,0.0,0.5,0,4.0,3,1.33,1,0.25,4.00,0.000,0.8,0.174
6446,1,27,이용준,NC,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,4.0,0,0,20,2,0.217,0.250,0.467,3,0.333,0.2,18,57.0,92,0.62,3,0.70,3.81,0.136,28.1,0.225
6447,2,27,이용찬,NC,-,4,0,0,0,0,0,0,0.0,0,0,0,0,2022,16.0,0,2,45,6,0.312,0.276,0.588,9,0.184,0.1,0,2.0,1,2.00,0,0.00,4.20,0.000,-0.2,0.14
6448,3,27,하준영,NC,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,14.0,0,3,22,4,0.239,0.321,0.560,4,0.231,0.0,1,15.0,13,1.15,0,0.20,3.71,0.017,2.5,0.167
6449,4,27,한재승,NC,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,0.0,0,0,2,0,0.143,0.143,0.286,0,0.0,0.0,10,40.0,41,0.98,0,0.36,3.96,0.117,13.3,0.202
6450,0,1,이병헌,삼성,0.75,3,4,4,1,3,1,0,0.0,4,1,0,0,2022,1.0,0,0,5,0,0.143,0.250,0.393,0,0.0,0.0,2,20.0,30,0.67,0,0.64,4.09,0.045,7.8,0.204
6451,1,2,피렐라,삼성,0.342,141,630,561,102,192,33,4,28.0,317,109,0,2,2022,1.0,0,0,6,0,0.143,0.133,0.276,0,0.0,0.0,0,4.0,6,0.67,0,0.00,4.07,0.000,-0.1,0.1
6452,2,3,김재성,삼성,0.335,63,185,161,16,54,10,0,3.0,73,26,1,3,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,1.0,0,-,0,0.20,4.25,0.000,0.3,0.148
6453,3,4,강한울,삼성,0.323,94,252,226,31,73,12,1,1.0,90,26,4,2,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,1,5.0,2,2.50,0,0.17,3.47,0.071,0.0,0.096
6454,4,5,조민성,삼성,0.308,12,16,13,3,4,0,0,1.0,7,3,0,0,2022,0.0,0,0,3,0,0.000,0.000,0.000,0,0.0,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
6455,5,6,김태군,삼성,0.298,102,235,205,20,61,11,0,2.0,78,25,6,3,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
6456,6,7,구자욱,삼성,0.293,99,442,409,69,120,23,3,5.0,164,38,1,2,2022,0.0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0,0,0.0,0,-,0,0.00,3.67,0.000,-0.7,0.0
6457,7,8,김지찬,삼성,0.28,113,429,361,62,101,7,6,0.0,120,25,19,2,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
6458,8,9,오선진,삼성,0.276,100,306,268,30,74,8,0,3.0,91,24,16,1,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,1.0,0,-,0,-,2.00,0.000,-0.1,0.0
6459,9,10,김현준,삼성,0.275,118,422,363,57,100,19,4,0.0,127,22,8,0,2022,53.0,2,4,81,5,0.494,0.407,0.901,50,0.395,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
6460,10,11,오재일,삼성,0.268,135,536,470,57,126,42,0,21.0,231,94,0,7,2022,14.0,0,4,35,2,0.404,0.354,0.758,24,0.293,0.222,0,0.0,0,-,0,-,-,-,0.0,0.0
6461,11,12,이원석,삼성,0.267,88,335,288,31,77,13,0,10.0,120,60,3,6,2022,48.0,0,9,36,1,0.33,0.408,0.738,22,0.274,0.167,49,97.0,126,0.77,8,0.65,4.04,0.159,86.7,0.307
6462,12,13,강민호,삼성,0.258,130,444,396,38,102,19,1,13.0,162,66,1,3,2022,49.0,4,6,65,17,0.445,0.366,0.811,32,0.301,0.0,12,83.0,55,1.51,1,0.40,3.44,0.09,38.8,0.26
6463,13,14,김상수,삼성,0.251,72,260,235,30,59,11,0,2.0,76,29,4,2,2022,42.0,5,4,69,20,0.425,0.339,0.764,43,0.253,0.0,7,94.0,76,1.24,3,1.33,3.84,0.038,47.9,0.266
6464,14,15,김동진,삼성,0.25,5,4,4,0,1,1,0,0.0,2,0,0,0,2022,30.0,0,5,84,5,0.346,0.327,0.673,28,0.288,0.0,35,128.0,120,1.07,8,0.75,3.64,0.154,68.7,0.276
6465,15,16,김재혁,삼성,0.242,15,39,33,5,8,1,0,0.0,9,3,0,1,2022,46.0,1,6,73,12,0.31,0.34,0.65,35,0.271,0.167,45,164.0,167,0.98,8,0.61,3.61,0.14,73.2,0.259
6466,16,17,이재현,삼성,0.235,75,239,230,23,54,4,0,7.0,79,23,3,0,2022,9.0,0,1,26,4,0.32,0.313,0.633,7,0.25,0.333,19,145.0,88,1.65,5,0.36,3.9,0.072,49.6,0.234
6467,17,18,이해승,삼성,0.232,46,106,99,11,23,3,0,0.0,26,5,6,0,2022,13.0,0,2,29,8,0.388,0.313,0.701,8,0.186,0.148,14,161.0,104,1.55,1,0.63,3.8,0.042,54.7,0.231
6468,18,19,김동엽,삼성,0.221,30,100,95,9,21,5,0,2.0,32,4,0,1,2022,0.0,0,0,0,0,0.25,0.25,0.5,0,0.0,0.5,7,42.0,24,1.75,2,0.35,3.74,0.057,12.6,0.221
6469,19,20,박승규,삼성,0.216,62,83,74,10,16,2,0,0.0,18,4,5,1,2022,0.0,0,0,1,0,0.5,0.25,0.75,0,0.0,0.0,12,41.0,55,0.75,1,0.45,3.8,0.133,18.7,0.238
6470,20,21,김헌곤,삼성,0.192,80,239,224,18,43,8,0,1.0,54,20,2,3,2022,52.0,0,6,89,9,0.378,0.33,0.708,24,0.24,0.0,0,4.0,2,2.0,0,-,3.88,0.0,0.5,0.175
6471,21,22,김성윤,삼성,0.19,48,49,42,14,8,3,0,1.0,14,2,1,0,2022,10.0,0,0,20,3,0.304,0.322,0.626,2,0.292,0.231,1,1.0,1,1.0,0,0.00,3.0,0.25,0.4,0.238
6472,22,23,최영진,삼성,0.188,43,91,80,5,15,4,0,2.0,25,10,1,0,2022,1.0,0,0,7,0,0.308,0.286,0.594,0,0.0,0.5,33,116.0,145,0.8,9,0.58,4.01,0.129,60.7,0.243
6473,23,24,이태훈,삼성,0.176,10,18,17,2,3,0,0,0.0,3,0,0,0,2022,20.0,1,0,54,4,0.269,0.282,0.551,12,0.156,0.333,3,26.0,15,1.73,2,0.50,4.04,0.063,8.0,0.221
6474,24,25,공민규,삼성,0.158,15,22,19,0,3,0,0,0.0,3,2,0,1,2022,6.0,0,0,17,4,0.276,0.254,0.53,7,0.226,0.0,1,2.0,1,2.0,0,0.14,4.0,0.077,1.1,0.206
6475,25,26,안주형,삼성,0.15,18,23,20,2,3,0,0,0.0,3,2,1,1,2022,1.0,0,0,2,0,0.286,0.267,0.553,0,0.0,0.0,9,60.0,54,1.11,1,0.37,3.88,0.052,15.7,0.194
6476,26,27,김호재,삼성,0.143,21,29,28,1,4,1,0,0.0,5,1,0,0,2022,2.0,0,1,19,0,0.269,0.255,0.524,4,0.357,0.333,7,42.0,32,1.31,0,0.35,4.24,0.06,6.8,0.183
6477,27,28,송준석,삼성,0.138,17,32,29,3,4,0,0,0.0,4,1,1,0,2022,8.0,0,3,42,4,0.31,0.259,0.569,4,0.341,0.182,1,7.0,2,3.5,0,0.50,3.8,0.071,0.7,0.192
6478,28,29,김영웅,삼성,0.133,13,15,15,2,2,0,0,1.0,5,1,0,0,2022,0.0,0,0,6,1,0.276,0.207,0.483,2,0.333,0.0,3,10.0,12,0.83,0,0.11,4.02,0.058,3.4,0.182
6479,29,30,김성표,삼성,0.118,17,18,17,5,2,0,0,0.0,2,0,0,0,2022,43.0,1,3,110,1,0.356,0.302,0.658,14,0.213,0.167,12,26.0,49,0.53,2,0.19,3.81,0.103,10.9,0.194
6480,0,31,이성규,삼성,0.074,13,34,27,5,2,0,0,0.0,2,1,0,0,2022,2.0,0,0,13,1,0.29,0.242,0.532,1,0.125,0.0,2,12.0,5,2.4,0,0.00,3.38,0.069,0.6,0.162
6481,1,32,김서준,삼성,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,19.0,1,5,31,4,0.253,0.35,0.603,3,0.192,0.3,26,40.0,104,0.38,6,0.39,4.17,0.152,38.6,0.225
6482,2,32,박주혁,삼성,-,2,0,0,0,0,0,0,0.0,0,0,0,0,2022,8.0,0,0,28,2,0.319,0.25,0.569,0,0.227,0.25,2,7.0,5,1.4,0,0.15,3.76,0.097,1.7,0.181
6483,3,32,오승환,삼성,-,3,0,0,0,0,0,0,0.0,0,0,0,0,2022,2.0,0,0,4,1,0.3,0.227,0.527,0,0.0,0.25,4,22.0,27,0.81,0,0.61,4.23,0.061,10.0,0.221
6484,4,32,우규민,삼성,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,7.0,0,2,12,1,0.235,0.326,0.561,1,0.0,0.333,8,20.0,27,0.74,1,0.29,3.93,0.132,7.5,0.192
6485,5,32,윤정빈,삼성,0.000,13,10,10,1,0,0,0,0.0,0,0,0,0,2022,1.0,0,0,0,0,0.143,0.25,0.393,0,0.0,0.0,1,7.0,6,1.17,0,0.50,3.82,0.15,1.2,0.177
6486,6,32,이상민,삼성,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,3.0,0,0,11,0,0.143,0.219,0.362,1,0.111,0.0,1,15.0,2,7.5,0,0.58,4.58,0.088,3.6,0.205
6487,7,32,홍정우,삼성,-,2,0,0,0,0,0,0,0.0,0,0,0,0,2022,0.0,0,0,9,1,0.143,0.095,0.238,1,0.25,0.0,0,3.0,3,1.0,0,-,4.38,0.0,0.3,0.148
6488,0,1,이대호,롯데,0.331,142,591,540,53,179,23,0,23.0,271,101,0,6,2022,1.0,0,0,3,0,0.083,0.154,0.237,0,0.0,0.0,0,8.0,6,1.33,0,0.27,4.52,0.0,1.2,0.134
6489,1,2,렉스,롯데,0.330,56,251,218,32,72,10,1,8.0,108,34,0,2,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,1,4.0,6,0.67,0,0.00,3.27,0.048,-1.2,0.079
6490,2,3,고승민,롯데,0.316,92,262,234,31,74,15,1,5.0,106,30,2,1,2022,0.0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0,0,5.0,3,1.67,0,0.33,3.46,0.0,-0.2,0.09
6491,3,4,한동희,롯데,0.307,129,499,456,43,140,27,0,14.0,209,65,0,4,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
6492,4,5,전준우,롯데,0.304,120,517,470,73,143,31,1,11.0,209,68,0,9,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,0.0,0,-,0,0.00,3.00,0.000,-0.1,0.0
6493,5,6,황성빈,롯데,0.294,102,353,320,62,94,12,4,1.0,117,16,7,2,2022,0.0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
6494,6,7,안치홍,롯데,0.284,132,562,493,71,140,27,3,14.0,215,58,8,5,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
6495,7,8,김민수,롯데,0.257,57,156,140,9,36,6,0,0.0,42,11,3,0,2022,0.0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0,0,1.0,2,0.50,0,0.00,2.25,0.000,-0.4,0.0
6496,8,9,정훈,롯데,0.245,91,340,294,39,72,8,0,3.0,89,32,6,6,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
6497,9,10,이호연,롯데,0.244,88,222,205,20,50,10,1,2.0,68,16,4,0,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,1.0,0,-,0,-,3.00,0.000,-0.1,0.0
6498,10,11,신윤후,롯데,0.235,49,73,68,8,16,4,2,2.0,30,7,0,0,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
6499,11,12,피터스,롯데,0.228,85,354,316,32,72,16,0,13.0,127,48,0,4,2022,57.0,8,11,56,20,0.474,0.396,0.870,31,0.315,0.667,0,0.0,0,-,0,-,-,-,0.0,0.0
6500,12,13,박승욱,롯데,0.227,100,228,198,29,45,7,2,1.0,59,16,12,0,2022,2.0,0,1,14,0,0.375,0.333,0.708,5,0.231,0.0,0,0.0,0,-,0,-,-,-,0.0,0.0
6501,13,14,추재현,롯데,0.224,33,66,58,10,13,4,0,0.0,17,5,0,0,2022,64.0,1,7,63,2,0.371,0.375,0.746,42,0.253,0.5,40,87.0,165,0.53,6,1.02,3.73,0.169,77.7,0.297
6502,14,15,지시완,롯데,0.213,75,199,174,16,37,7,0,3.0,53,17,2,1,2022,30.0,2,8,24,11,0.372,0.376,0.748,17,0.303,0.222,4,8.0,12,0.67,1,0.14,3.65,0.083,5.4,0.244
6503,15,16,이학주,롯데,0.207,91,260,232,29,48,11,1,3.0,70,15,9,1,2022,41.0,3,6,133,9,0.454,0.333,0.787,40,0.261,0.0,27,179.0,115,1.56,4,1.02,4.21,0.084,78.9,0.262
6504,16,17,정보근,롯데,0.191,95,226,199,8,38,2,0,1.0,43,15,10,1,2022,35.0,3,6,26,6,0.375,0.328,0.703,26,0.224,0.667,16,66.0,89,0.74,7,1.25,3.85,0.089,35.3,0.262
6505,17,18,조세진,롯데,0.186,39,88,86,6,16,3,0,0.0,19,6,1,0,2022,0.0,0,0,4,0,0.400,0.267,0.667,1,0.0,0.0,49,86.0,169,0.51,14,0.31,3.98,0.174,81.6,0.263
6506,18,19,장두성,롯데,0.174,53,28,23,7,4,0,0,0.0,4,0,0,0,2022,27.0,0,6,110,12,0.387,0.316,0.703,24,0.273,0.167,31,129.0,164,0.79,6,1.35,3.73,0.107,55.2,0.241
6507,19,20,안중열,롯데,0.155,33,84,71,8,11,0,0,2.0,17,2,0,0,2022,15.0,0,1,26,1,0.337,0.360,0.697,4,0.313,0.316,2,2.0,5,0.40,0,0.00,3.50,0.133,1.5,0.22
6508,20,21,윤동희,롯데,0.154,4,13,13,1,2,1,0,0.0,3,1,0,0,2022,55.0,2,3,68,5,0.474,0.345,0.819,28,0.255,0.0,31,108.0,93,1.16,5,0.25,3.94,0.122,49.2,0.239
6509,21,22,한태양,롯데,0.148,38,72,61,14,9,1,0,0.0,10,3,4,0,2022,20.0,0,3,51,0,0.310,0.316,0.626,10,0.17,0.333,6,25.0,22,1.14,2,0.58,4.10,0.082,12.9,0.246
6510,22,23,김민수,롯데,0.143,5,7,7,0,1,0,0,0.0,1,1,0,0,2022,9.0,0,1,23,1,0.307,0.313,0.620,6,0.259,0.0,47,71.0,165,0.43,6,0.81,4.11,0.221,67.1,0.274
6511,23,24,배성근,롯데,0.128,22,41,39,3,5,1,0,0.0,6,0,0,0,2022,0.0,0,0,3,2,0.353,0.235,0.588,0,0.2,0.0,10,45.0,64,0.70,0,0.39,4.21,0.067,23.3,0.22
6512,24,25,강태율,롯데,0.094,19,38,32,0,3,1,0,0.0,4,3,3,0,2022,4.0,0,0,16,2,0.300,0.270,0.570,4,0.158,0.167,4,19.0,26,0.73,0,0.39,4.02,0.068,9.1,0.218
6513,25,26,강로한,롯데,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,9.0,1,2,53,0,0.417,0.290,0.707,3,0.31,0.714,2,5.0,5,1.00,0,0.00,2.56,0.118,-0.4,0.194
6514,26,26,강윤구,롯데,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,0.0,0,0,2,0,0.222,0.200,0.422,0,0.0,0.0,4,16.0,22,0.73,1,0.25,3.82,0.071,4.6,0.197
6515,27,26,구승민,롯데,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,72.0,4,5,100,8,0.331,0.343,0.674,21,0.264,0.214,14,16.0,29,0.55,1,0.17,4.38,0.189,15.5,0.235
6516,28,26,김세민,롯데,0.000,4,4,1,1,0,0,0,0.0,0,0,2,0,2022,23.0,0,2,38,2,0.251,0.298,0.549,11,0.236,0.0,0,1.0,5,0.20,0,0.00,3.00,0.000,0.7,0.146
6517,29,26,김원중,롯데,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,15.0,1,2,44,4,0.290,0.286,0.576,9,0.127,0.143,25,96.0,122,0.79,7,0.72,4.02,0.111,51.8,0.237
6518,0,26,김재유,롯데,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,0.0,0,1,21,0,0.269,0.226,0.495,3,0.118,0.0,4,85.0,49,1.73,3,0.61,3.80,0.032,21.3,0.197
6519,1,26,문경찬,롯데,-,1,0,0,0,0,0,0,0.0,0,0,0,0,2022,2.0,0,0,7,0,0.263,0.286,0.549,0,0.333,0.0,8,51.0,40,1.28,3,0.34,3.79,0.071,14.7,0.201
6520,0,1,김태근,두산,0.5,2,6,4,0,2,1,0,0.0,3,2,0,0,2022,2.0,0,1,10,0,0.208,0.296,0.504,1,0.333,0.0,3,6.0,14,0.43,0,0.00,3.82,0.058,1.8,0.169
6521,1,2,강현구,두산,0.333,3,5,3,0,1,0,0,0.0,1,0,0,0,2022,7.0,0,1,21,0,0.296,0.270,0.566,5,0.125,0.0,1,7.0,1,7.00,0,0.29,4.00,0.053,1.7,0.194
6522,2,2,안승한,두산,0.333,30,39,36,5,12,3,0,0.0,15,8,1,0,2022,3.0,0,0,12,0,0.297,0.221,0.518,1,0.118,0.333,0,6.0,3,2.00,0,0.20,3.19,0.000,1.9,0.185
6523,3,4,페르난데스,두산,0.309,139,550,508,52,157,28,0,6.0,203,77,0,5,2022,6.0,0,8,36,2,0.230,0.235,0.465,3,0.111,0.0,5,13.0,31,0.42,0,0.33,3.90,0.099,6.1,0.196
6524,4,5,안권수,두산,0.297,76,267,239,43,71,7,2,0.0,82,20,1,0,2022,4.0,0,1,9,3,0.172,0.250,0.422,0,0.125,0.111,4,16.0,25,0.64,1,0.25,3.53,0.109,4.9,0.174
6525,5,6,허경민,두산,0.289,121,493,432,59,125,23,0,8.0,172,60,2,7,2022,3.0,0,0,4,0,0.083,0.267,0.350,0,0.2,0.2,4,50.0,31,1.61,0,0.17,3.80,0.072,7.6,0.163
6526,6,7,전민재,두산,0.289,35,46,45,11,13,1,0,0.0,14,0,1,0,2022,0.0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0,1,8.0,10,0.80,0,0.44,3.69,0.034,1.2,0.156
6527,7,8,김민혁,두산,0.284,38,97,88,11,25,2,0,5.0,42,16,0,0,2022,0.0,0,0,0,0,-,-,-,0,0.0,0.0,0,3.0,4,0.75,0,0.75,5.07,0.000,0.2,0.141
