,순위,선수명,팀명,AVG,G,PA,AB,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,E,년도,경기타입
6,7,이종열,LG,0.214,6,16,14,3,0,0,0,1,0,0,0,0,4,1,1,1998,KBO 한국시리즈
7,8,이병규,LG,0.211,6,20,19,4,0,0,0,1,1,0,1,0,2,1,0,1998,KBO 한국시리즈
8,9,김종헌,LG,0.2,4,6,5,1,0,0,0,0,0,0,1,0,2,0,1,1998,KBO 한국시리즈
9,10,안상준,LG,0.067,6,17,15,1,0,0,0,2,0,0,1,0,7,0,1,1998,KBO 한국시리즈
10,11,김선진,LG,0.0,4,5,5,0,0,0,0,0,0,0,0,0,3,0,0,1998,KBO 한국시리즈
11,11,이준용,LG,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1998,KBO 한국시리즈
12,11,허문회,LG,0.0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1998,KBO 한국시리즈
0,1,이계성,삼성,0.350,15,22,20,7,3,0,1,5,0,0,1,0,3,0,0,1998,KBO 정규시즌
1,2,양준혁,삼성,0.342,126,552,456,156,30,1,27,89,15,14,87,5,69,14,3,1998,KBO 정규시즌
2,3,이승엽,삼성,0.306,126,568,477,146,32,2,38,102,0,2,78,5,97,4,3,1998,KBO 정규시즌
3,4,김한수,삼성,0.300,126,503,463,139,24,1,15,80,5,3,19,6,70,19,14,1998,KBO 정규시즌
4,5,강동우,삼성,0.300,123,468,414,124,23,8,10,30,22,7,42,1,68,5,1,1998,KBO 정규시즌
5,6,신동주,삼성,0.290,78,278,238,69,9,0,13,35,11,4,20,13,48,9,0,1998,KBO 정규시즌
6,7,김종훈,삼성,0.277,101,314,274,76,11,3,4,26,10,1,23,5,48,5,4,1998,KBO 정규시즌
7,8,정회열,삼성,0.262,39,70,61,16,2,0,0,8,0,0,5,1,13,2,1,1998,KBO 정규시즌
8,9,최익성,삼성,0.262,110,446,374,98,15,0,13,42,20,5,43,23,62,2,1,1998,KBO 정규시즌
9,10,김승관,삼성,0.250,6,10,8,2,0,0,0,0,0,0,2,0,1,0,0,1998,KBO 정규시즌
10,10,김재걸,삼성,0.250,72,111,100,25,2,0,0,5,9,5,5,3,25,2,2,1998,KBO 정규시즌
11,12,정경배,삼성,0.235,123,405,357,84,17,1,11,55,9,5,19,9,62,17,10,1998,KBO 정규시즌
12,13,김수관,삼성,0.231,17,27,26,6,2,0,0,5,0,0,1,0,7,1,2,1998,KBO 정규시즌
13,14,양용모,삼성,0.224,70,167,143,32,5,2,1,16,6,7,15,2,32,5,5,1998,KBO 정규시즌
14,15,이순철,삼성,0.213,72,187,160,34,9,1,2,21,3,3,18,1,40,4,1,1998,KBO 정규시즌
15,16,김태균,삼성,0.201,109,351,303,61,6,1,8,33,3,2,36,4,73,8,7,1998,KBO 정규시즌
16,17,류중일,삼성,0.200,64,158,140,28,8,0,0,13,4,0,13,1,38,1,4,1998,KBO 정규시즌
17,18,황성관,삼성,0.188,14,17,16,3,1,0,0,2,0,0,1,0,4,0,0,1998,KBO 정규시즌
18,19,김영진,삼성,0.180,100,204,178,32,10,0,0,8,0,3,13,1,47,4,7,1998,KBO 정규시즌
19,20,최승우,삼성,0.167,8,6,6,1,1,0,0,1,0,0,0,0,1,0,0,1998,KBO 정규시즌
20,21,김광현,삼성,0.111,14,19,18,2,1,0,0,0,0,0,1,0,7,1,2,1998,KBO 정규시즌
21,22,김형석,삼성,0.074,20,28,27,2,0,0,0,0,0,0,1,0,5,0,0,1998,KBO 정규시즌
22,23,박규대,삼성,0.000,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1998,KBO 정규시즌
23,23,송재익,삼성,-,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1998,KBO 정규시즌
24,23,장성국,삼성,0.000,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1998,KBO 정규시즌
25,23,하춘동,삼성,0.000,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1998,KBO 정규시즌
0,1,최익성,삼성,0.357,4,18,14,5,1,0,0,4,1,0,0,1,2,1,0,1998,KBO 플레이오프
1,2,강동우,삼성,0.333,2,5,3,1,0,0,0,0,1,0,1,0,0,0,0,1998,KBO 플레이오프
2,2,이승엽,삼성,0.333,4,19,15,5,0,0,1,4,1,0,3,0,2,0,0,1998,KBO 플레이오프
3,4,이순철,삼성,0.3,2,11,10,3,1,1,0,4,0,0,0,0,2,0,0,1998,KBO 플레이오프
4,5,김종훈,삼성,0.286,4,15,14,4,0,0,0,0,0,0,1,0,2,0,1,1998,KBO 플레이오프
5,6,양준혁,삼성,0.231,4,18,13,3,0,0,0,1,1,0,5,0,5,1,0,1998,KBO 플레이오프
6,7,정경배,삼성,0.2,4,17,15,3,1,0,0,4,0,0,2,0,3,0,0,1998,KBO 플레이오프
7,8,정회열,삼성,0.167,4,13,12,2,1,0,0,1,0,0,0,0,2,0,0,1998,KBO 플레이오프
8,9,류중일,삼성,0.154,4,13,13,2,1,0,0,0,0,0,0,0,7,0,0,1998,KBO 플레이오프
9,10,김한수,삼성,0.133,4,17,15,2,0,0,0,3,0,0,2,0,6,1,0,1998,KBO 플레이오프
10,11,김영진,삼성,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1998,KBO 플레이오프
11,11,김재걸,삼성,0.0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1998,KBO 플레이오프
12,11,김태균,삼성,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1998,KBO 플레이오프
13,11,신동주,삼성,0.0,4,7,6,0,0,0,0,0,0,0,1,0,2,0,0,1998,KBO 플레이오프
0,1,우즈,OB,0.305,126,521,452,138,14,1,42,103,1,2,65,2,115,13,5,1998,KBO 정규시즌
1,2,심정수,OB,0.294,126,518,477,140,29,4,19,73,4,1,34,5,82,5,4,1998,KBO 정규시즌
2,3,정수근,OB,0.288,125,549,480,138,19,11,1,36,44,13,51,6,44,7,5,1998,KBO 정규시즌
3,4,진갑용,OB,0.269,88,271,253,68,14,1,2,22,1,1,14,0,44,10,7,1998,KBO 정규시즌
4,5,김동주,OB,0.265,125,510,457,121,21,1,24,89,4,3,29,8,87,14,9,1998,KBO 정규시즌
5,6,김실,OB,0.255,127,513,455,116,17,3,4,45,11,6,47,5,53,7,5,1998,KBO 정규시즌
6,7,캐세레스,OB,0.25,113,444,408,102,13,1,2,36,18,5,24,3,53,6,10,1998,KBO 정규시즌
7,8,안경현,OB,0.249,116,408,362,90,23,0,6,38,4,1,29,5,45,6,11,1998,KBO 정규시즌
8,9,김상호,OB,0.241,34,105,87,21,3,0,1,7,0,0,13,4,17,2,0,1998,KBO 정규시즌
9,10,김민호,OB,0.226,112,410,371,84,16,4,1,19,22,9,21,5,70,4,14,1998,KBO 정규시즌
10,11,장원진,OB,0.225,98,279,249,56,9,2,2,20,3,3,17,9,45,7,0,1998,KBO 정규시즌
11,12,이종민,OB,0.224,69,183,165,37,4,1,2,14,2,3,5,1,24,6,6,1998,KBO 정규시즌
12,13,김태형,OB,0.203,69,165,143,29,5,0,0,7,1,1,8,4,16,2,7,1998,KBO 정규시즌
13,14,조은진,OB,0.2,30,11,10,2,0,0,0,1,4,2,1,0,5,0,1,1998,KBO 정규시즌
14,15,전형도,OB,0.188,46,19,16,3,0,0,0,0,8,2,3,0,7,0,0,1998,KBO 정규시즌
15,16,최기문,OB,0.16,18,28,25,4,1,0,0,0,0,0,2,0,1,1,0,1998,KBO 정규시즌
16,17,추성건,OB,0.149,88,49,47,7,0,1,0,0,0,1,2,0,15,2,2,1998,KBO 정규시즌
17,18,김윤일,OB,0.118,8,19,17,2,1,0,0,2,0,0,1,1,7,0,2,1998,KBO 정규시즌
18,19,강규철,OB,0.0,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,1998,KBO 정규시즌
19,19,강신창,OB,0.0,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1998,KBO 정규시즌
20,19,김경원,OB,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1998,KBO 정규시즌
21,19,김정규,OB,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1998,KBO 정규시즌
22,19,진필중,OB,0.0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1998,KBO 정규시즌
23,19,함석원,OB,0.0,11,5,4,0,0,0,0,0,0,0,0,0,3,0,1,1998,KBO 정규시즌
0,1,김실,OB,0.571,2,10,7,4,0,0,0,2,0,0,1,1,0,0,0,1998,KBO 준플레이오프
1,2,김태형,OB,0.500,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1998,KBO 준플레이오프
2,3,정수근,OB,0.400,2,10,10,4,0,1,0,1,2,0,0,0,0,0,0,1998,KBO 준플레이오프
3,3,캐세레스,OB,0.400,1,5,5,2,0,0,0,2,0,0,0,0,0,0,1,1998,KBO 준플레이오프
4,5,이종민,OB,0.333,1,4,3,1,0,0,0,0,1,0,1,0,1,0,1,1998,KBO 준플레이오프
5,6,김동주,OB,0.300,2,10,10,3,0,0,0,0,0,0,0,0,2,0,0,1998,KBO 준플레이오프
6,7,김민호,OB,0.222,2,9,9,2,0,1,0,2,0,0,0,0,2,0,0,1998,KBO 준플레이오프
7,8,우즈,OB,0.200,2,10,10,2,0,0,0,1,0,0,0,0,0,1,0,1998,KBO 준플레이오프
8,9,장원진,OB,0.125,2,9,8,1,0,0,0,1,0,0,1,0,1,0,0,1998,KBO 준플레이오프
9,10,심정수,OB,0.111,2,10,9,1,1,0,0,0,0,0,0,0,3,0,0,1998,KBO 준플레이오프
10,11,전형도,OB,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,KBO 준플레이오프
11,11,진갑용,OB,0.000,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,1998,KBO 준플레이오프
12,11,최기문,OB,0.000,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,1998,KBO 준플레이오프
13,11,추성건,OB,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,KBO 준플레이오프
0,1,이우석,해태,0.4,6,5,5,2,1,0,0,2,0,0,0,0,1,0,0,1998,KBO 정규시즌
1,2,임창용,해태,0.333,2,3,3,1,1,0,0,2,0,0,0,0,1,0,0,1998,KBO 정규시즌
2,3,장성호,해태,0.312,125,529,465,145,23,1,15,49,5,0,44,9,53,12,8,1998,KBO 정규시즌
3,4,김재덕,해태,0.308,10,14,13,4,1,0,0,1,0,0,1,0,2,1,0,1998,KBO 정규시즌
4,5,이호준,해태,0.303,121,465,422,128,27,1,19,77,5,2,27,6,71,13,2,1998,KBO 정규시즌
5,6,송구홍,해태,0.288,80,298,264,76,11,1,2,9,7,4,13,6,33,12,3,1998,KBO 정규시즌
6,7,백인수,해태,0.278,70,151,133,37,6,0,3,12,2,0,6,2,21,3,3,1998,KBO 정규시즌
7,8,이호성,해태,0.276,83,286,250,69,16,1,4,30,5,3,27,1,45,10,6,1998,KBO 정규시즌
8,9,홍현우,해태,0.269,126,533,442,119,24,1,15,62,13,9,79,3,74,9,20,1998,KBO 정규시즌
9,10,김창희,해태,0.267,124,500,439,117,23,1,12,64,5,2,46,7,71,13,8,1998,KBO 정규시즌
10,11,최훈재,해태,0.264,112,424,371,98,13,1,9,49,1,0,36,6,52,9,4,1998,KBO 정규시즌
11,12,김지영,해태,0.257,15,37,35,9,1,0,0,4,0,0,1,0,8,1,1,1998,KBO 정규시즌
12,13,지승준,해태,0.256,44,46,43,11,0,0,0,4,1,0,3,0,5,2,1,1998,KBO 정규시즌
13,14,김종국,해태,0.232,42,139,125,29,2,1,2,11,8,2,7,4,21,5,8,1998,KBO 정규시즌
14,15,최해식,해태,0.22,113,355,313,69,9,0,4,31,1,3,25,3,54,8,2,1998,KBO 정규시즌
15,16,박재용,해태,0.22,81,231,209,46,10,0,6,31,0,0,15,4,20,7,2,1998,KBO 정규시즌
16,17,헤어,해태,0.206,29,72,68,14,3,0,0,3,0,0,4,0,25,3,0,1998,KBO 정규시즌
17,18,김태룡,해태,0.191,121,308,278,53,11,0,1,10,4,0,15,4,58,10,10,1998,KBO 정규시즌
18,19,권오성,해태,0.186,28,50,43,8,2,0,1,3,0,0,4,1,8,2,0,1998,KBO 정규시즌
19,20,김형성,해태,0.172,63,100,87,15,3,0,0,3,0,0,7,1,22,0,8,1998,KBO 정규시즌
20,21,조현,해태,0.167,13,19,18,3,0,0,0,1,0,0,0,0,6,1,0,1998,KBO 정규시즌
21,21,황성기,해태,0.167,24,24,24,4,0,0,0,2,0,0,0,0,5,0,1,1998,KBO 정규시즌
22,23,이경복,해태,0.138,40,65,58,8,1,0,1,5,0,1,6,0,5,3,0,1998,KBO 정규시즌
23,24,박재벌,해태,0.111,8,12,9,1,0,0,0,1,1,0,1,0,3,1,1,1998,KBO 정규시즌
24,25,방수환,해태,0.0,3,4,4,0,0,0,0,0,0,0,0,0,2,0,0,1998,KBO 정규시즌
25,25,최희창,해태,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1998,KBO 정규시즌
0,1,강민규,쌍방울,0.4,7,5,5,2,1,0,0,1,0,0,0,0,2,0,1,1998,KBO 정규시즌
1,2,조원우,쌍방울,0.311,126,536,479,149,20,4,12,62,23,6,35,7,46,15,3,1998,KBO 정규시즌
2,3,김기태,쌍방울,0.309,126,541,434,134,28,4,31,90,10,5,104,0,79,11,8,1998,KBO 정규시즌
3,4,최태원,쌍방울,0.288,126,537,469,135,22,3,4,39,9,5,42,4,42,9,7,1998,KBO 정규시즌
4,5,심성보,쌍방울,0.269,126,521,469,126,24,5,24,86,9,5,38,4,110,12,3,1998,KBO 정규시즌
5,6,김상호,쌍방울,0.25,3,5,4,1,0,0,0,0,0,0,1,0,2,0,0,1998,KBO 정규시즌
6,7,이동수,쌍방울,0.247,82,216,186,46,8,0,9,30,1,0,24,3,63,5,4,1998,KBO 정규시즌
7,8,박철우,쌍방울,0.237,59,138,118,28,2,0,1,14,0,0,15,3,26,1,0,1998,KBO 정규시즌
8,9,장재중,쌍방울,0.237,97,270,241,57,9,2,1,17,4,1,14,2,34,8,3,1998,KBO 정규시즌
9,10,김성래,쌍방울,0.231,93,281,238,55,14,3,5,26,0,0,28,2,54,6,8,1998,KBO 정규시즌
10,11,윤재국,쌍방울,0.227,94,179,163,37,1,4,0,11,6,6,8,1,27,1,0,1998,KBO 정규시즌
11,12,강영수,쌍방울,0.226,76,161,137,31,10,0,2,17,0,0,23,0,35,2,1,1998,KBO 정규시즌
12,13,김호,쌍방울,0.225,114,360,306,69,9,3,3,28,11,7,35,1,71,4,19,1998,KBO 정규시즌
13,14,이근엽,쌍방울,0.225,53,129,111,25,3,0,1,8,2,2,11,2,21,1,6,1998,KBO 정규시즌
14,15,김훈,쌍방울,0.222,6,10,9,2,0,0,0,0,0,0,1,0,3,0,0,1998,KBO 정규시즌
15,16,박계원,쌍방울,0.219,68,163,151,33,6,0,1,15,3,2,9,1,29,3,8,1998,KBO 정규시즌
16,17,김성현,쌍방울,0.213,54,151,136,29,1,0,1,8,1,0,11,1,31,2,3,1998,KBO 정규시즌
17,18,박현영,쌍방울,0.213,46,135,122,26,2,0,1,10,2,0,8,1,22,7,3,1998,KBO 정규시즌
18,19,박경호,쌍방울,0.207,32,34,29,6,0,0,0,1,6,1,3,0,9,0,1,1998,KBO 정규시즌
19,20,박상현,쌍방울,0.2,36,46,45,9,1,0,0,0,1,1,1,0,15,2,0,1998,KBO 정규시즌
20,21,이봉우,쌍방울,0.194,34,39,36,7,1,1,0,2,1,2,2,0,8,0,3,1998,KBO 정규시즌
21,22,정원배,쌍방울,0.125,10,8,8,1,0,0,0,0,0,0,0,0,4,0,0,1998,KBO 정규시즌
22,23,구한성,쌍방울,0.0,3,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1998,KBO 정규시즌
23,23,오충원,쌍방울,0.0,9,8,7,0,0,0,0,0,0,0,1,0,2,0,0,1998,KBO 정규시즌
24,23,윤석권,쌍방울,0.0,3,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1998,KBO 정규시즌
25,23,이상호,쌍방울,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1998,KBO 정규시즌
0,1,임주택,한화,0.286,67,119,105,30,9,0,5,17,0,0,8,1,22,6,0,1998,KBO 정규시즌
1,2,치멜리스,한화,0.279,118,455,409,114,22,0,17,63,1,3,29,5,58,7,14,1998,KBO 정규시즌
2,3,강석천,한화,0.276,125,510,471,130,23,5,6,42,20,7,16,12,51,12,5,1998,KBO 정규시즌
3,4,장종훈,한화,0.275,118,489,437,120,17,1,17,66,3,5,41,7,69,13,8,1998,KBO 정규시즌
4,5,이영우,한화,0.273,97,342,297,81,19,1,9,31,6,9,38,0,50,9,0,1998,KBO 정규시즌
5,6,송지만,한화,0.269,126,508,432,116,20,0,16,49,25,8,45,19,99,6,5,1998,KBO 정규시즌
6,7,조경택,한화,0.268,61,90,82,22,4,0,1,4,0,1,7,0,18,1,2,1998,KBO 정규시즌
7,8,조효상,한화,0.267,46,32,30,8,2,0,0,1,0,0,1,1,12,0,0,1998,KBO 정규시즌
8,9,백재호,한화,0.257,124,452,393,101,23,1,13,45,3,7,39,8,65,7,13,1998,KBO 정규시즌
9,10,김충민,한화,0.248,123,358,314,78,13,0,11,40,6,6,31,5,61,8,10,1998,KBO 정규시즌
10,11,이민호,한화,0.236,111,319,288,68,14,0,7,29,3,2,17,2,74,3,10,1998,KBO 정규시즌
11,12,홍원기,한화,0.222,28,76,63,14,2,0,2,9,1,0,5,2,12,1,3,1998,KBO 정규시즌
12,13,전상렬,한화,0.218,61,156,147,32,9,0,1,13,8,0,3,1,31,1,0,1998,KBO 정규시즌
13,14,부시,한화,0.213,76,259,240,51,11,1,10,28,0,0,16,1,81,11,3,1998,KBO 정규시즌
14,15,임수민,한화,0.209,49,77,67,14,2,0,3,5,0,0,6,2,15,2,2,1998,KBO 정규시즌
15,16,동봉철,한화,0.201,64,180,139,28,4,0,3,17,2,7,26,6,21,3,2,1998,KBO 정규시즌
16,17,이종운,한화,0.157,42,93,89,14,2,1,1,6,2,0,2,0,18,1,1,1998,KBO 정규시즌
17,18,허준,한화,0.152,78,51,46,7,1,0,0,4,0,1,2,0,4,1,4,1998,KBO 정규시즌
18,19,신진수,한화,0.143,12,16,14,2,0,0,0,0,1,0,0,0,3,1,0,1998,KBO 정규시즌
19,20,정경훈,한화,0.139,78,81,72,10,2,0,1,3,13,3,4,0,14,1,1,1998,KBO 정규시즌
20,21,강인권,한화,0.000,24,7,5,0,0,0,0,0,0,0,2,0,0,0,0,1998,KBO 정규시즌
21,21,고기성,한화,-,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1998,KBO 정규시즌
22,21,김기성,한화,0.000,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1998,KBO 정규시즌
23,21,신경현,한화,0.000,8,8,7,0,0,0,0,0,0,0,1,0,1,1,0,1998,KBO 정규시즌
24,21,심광호,한화,0.000,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1998,KBO 정규시즌
25,21,정기창,한화,0.000,2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,1998,KBO 정규시즌
0,1,나광호,롯데,0.5,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1998,KBO 정규시즌
1,2,박정태,롯데,0.318,113,473,406,129,24,2,13,79,1,3,52,4,47,5,11,1998,KBO 정규시즌
2,3,마해영,롯데,0.292,126,534,465,136,33,1,15,64,2,3,51,12,97,7,9,1998,KBO 정규시즌
3,4,김대익,롯데,0.292,124,527,466,136,29,7,5,40,27,9,48,4,65,6,6,1998,KBO 정규시즌
4,5,손인호,롯데,0.278,79,259,223,62,10,3,4,23,2,1,25,3,60,0,1,1998,KBO 정규시즌
5,6,배정훈,롯데,0.27,22,40,37,10,3,0,0,3,1,0,2,0,9,1,1,1998,KBO 정규시즌
6,7,김응국,롯데,0.266,94,342,305,81,11,2,4,36,2,7,33,2,46,2,2,1998,KBO 정규시즌
7,8,브래디,롯데,0.258,70,169,155,40,6,4,3,6,4,1,6,2,30,3,13,1998,KBO 정규시즌
8,9,정호진,롯데,0.25,10,14,12,3,1,0,0,0,0,0,1,0,2,0,1,1998,KBO 정규시즌
9,10,임수혁,롯데,0.247,110,378,336,83,13,3,9,55,0,1,39,1,50,17,1,1998,KBO 정규시즌
10,11,유필선,롯데,0.245,83,230,188,46,8,1,5,20,3,4,21,7,47,4,0,1998,KBO 정규시즌
11,12,공필성,롯데,0.245,120,428,364,89,12,2,6,42,12,9,38,9,75,9,18,1998,KBO 정규시즌
12,13,김현민,롯데,0.244,53,99,90,22,5,0,3,8,1,0,4,0,20,4,0,1998,KBO 정규시즌
13,14,김민재,롯데,0.238,120,367,323,77,16,2,5,43,13,10,24,9,51,7,17,1998,KBO 정규시즌
14,15,조경환,롯데,0.231,103,339,295,68,16,2,9,40,1,2,32,6,98,2,3,1998,KBO 정규시즌
15,16,이영주,롯데,0.222,13,21,18,4,1,0,1,2,0,0,2,0,4,0,0,1998,KBO 정규시즌
16,17,서한규,롯데,0.211,23,21,19,4,0,1,0,2,1,0,1,1,6,0,1,1998,KBO 정규시즌
17,18,조유신,롯데,0.205,26,43,39,8,2,1,1,4,1,0,3,0,12,1,5,1998,KBO 정규시즌
18,19,강대호,롯데,0.2,12,16,15,3,0,0,0,1,0,0,0,1,6,0,0,1998,KBO 정규시즌
19,19,조규철,롯데,0.2,33,26,25,5,3,0,0,2,1,0,0,0,10,0,1,1998,KBO 정규시즌
20,21,이지환,롯데,0.198,41,104,96,19,1,0,2,7,0,0,5,2,22,3,0,1998,KBO 정규시즌
21,22,엄정대,롯데,0.172,62,71,64,11,0,0,2,10,1,1,1,0,15,2,0,1998,KBO 정규시즌
22,23,김영일,롯데,0.167,30,88,78,13,5,0,0,8,2,1,5,2,13,1,0,1998,KBO 정규시즌
23,24,강성우,롯데,0.158,73,149,133,21,2,2,0,5,0,1,5,2,23,2,3,1998,KBO 정규시즌
24,25,손동일,롯데,0.077,26,29,26,2,0,0,0,1,1,1,2,0,12,0,0,1998,KBO 정규시즌
25,26,김진수,롯데,0.0,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1998,KBO 정규시즌
26,26,문재성,롯데,0.0,10,5,4,0,0,0,0,0,0,0,1,0,2,0,0,1998,KBO 정규시즌
0,1,조성환,롯데,0.400,25,13,10,4,1,0,1,1,0,0,3,0,2,0,0,1999,KBO 정규시즌
1,2,마해영,롯데,0.372,132,579,503,187,38,4,35,119,6,9,59,10,65,11,6,1999,KBO 정규시즌
2,3,박정태,롯데,0.329,127,540,456,150,17,3,11,83,0,3,63,6,60,17,10,1999,KBO 정규시즌
3,4,호세,롯데,0.327,132,553,462,151,29,3,36,122,12,3,79,5,119,8,6,1999,KBO 정규시즌
4,5,임재철,롯데,0.322,23,70,59,19,4,2,1,9,4,1,5,3,12,1,0,1999,KBO 정규시즌
5,6,김응국,롯데,0.293,125,555,481,141,27,7,8,60,12,13,62,1,81,6,0,1999,KBO 정규시즌
6,7,박종일,롯데,0.292,114,96,89,26,5,1,1,12,5,3,3,0,11,1,1,1999,KBO 정규시즌
7,8,최기문,롯데,0.284,95,212,190,54,13,1,5,19,3,4,13,3,25,3,7,1999,KBO 정규시즌
8,9,조경환,롯데,0.284,118,383,342,97,22,2,19,65,1,3,29,5,108,4,2,1999,KBO 정규시즌
9,10,강성우,롯데,0.283,112,208,191,54,6,1,1,17,0,1,7,0,16,6,3,1999,KBO 정규시즌
10,11,김민재,롯데,0.272,130,447,389,106,20,1,6,53,18,6,25,10,46,9,15,1999,KBO 정규시즌
11,12,손인호,롯데,0.269,58,119,108,29,12,0,0,13,0,0,8,2,20,1,2,1999,KBO 정규시즌
12,13,박현승,롯데,0.263,100,405,342,90,21,2,6,39,12,3,40,7,59,11,10,1999,KBO 정규시즌
13,14,임수혁,롯데,0.250,73,126,112,28,6,1,3,19,0,0,11,0,34,6,2,1999,KBO 정규시즌
14,15,김대익,롯데,0.246,131,483,415,102,22,3,9,49,16,12,38,7,70,5,4,1999,KBO 정규시즌
15,16,김현민,롯데,0.218,42,59,55,12,3,0,0,4,0,1,2,0,12,0,0,1999,KBO 정규시즌
16,17,공필성,롯데,0.214,124,275,238,51,13,2,2,21,9,5,16,11,54,3,9,1999,KBO 정규시즌
17,18,유필선,롯데,0.189,23,41,37,7,2,0,1,3,0,0,2,2,9,0,2,1999,KBO 정규시즌
18,19,조규철,롯데,0.083,15,15,12,1,0,1,0,1,0,1,0,0,6,1,0,1999,KBO 정규시즌
19,20,서한규,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,KBO 정규시즌
20,20,손동일,롯데,0.000,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,1999,KBO 정규시즌
21,20,엄정대,롯데,0.000,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,1999,KBO 정규시즌
22,20,이동욱,롯데,0.000,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1999,KBO 정규시즌
23,20,한규식,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,KBO 정규시즌
0,1,임수혁,롯데,0.5,4,5,4,2,0,0,1,2,0,0,0,0,0,0,0,1999,KBO 플레이오프
1,2,강성우,롯데,0.375,6,9,8,3,2,0,0,1,0,0,0,0,0,0,1,1999,KBO 플레이오프
2,3,박정태,롯데,0.355,7,35,31,11,2,0,2,6,0,0,3,0,3,0,0,1999,KBO 플레이오프
3,4,마해영,롯데,0.31,7,34,29,9,2,0,2,6,0,0,3,2,4,0,0,1999,KBO 플레이오프
4,5,손인호,롯데,0.294,7,18,17,5,2,0,1,5,0,1,0,0,4,0,0,1999,KBO 플레이오프
5,6,호세,롯데,0.286,7,30,21,6,1,0,3,7,0,0,9,0,6,0,0,1999,KBO 플레이오프
6,7,김응국,롯데,0.281,7,36,32,9,1,0,0,3,0,0,3,1,5,0,0,1999,KBO 플레이오프
7,8,박현승,롯데,0.278,6,21,18,5,0,1,0,3,0,0,3,0,6,2,1,1999,KBO 플레이오프
8,9,임재철,롯데,0.273,4,14,11,3,0,0,0,0,0,0,2,0,0,0,0,1999,KBO 플레이오프
9,10,공필성,롯데,0.25,7,10,8,2,1,0,0,0,0,0,2,0,0,0,0,1999,KBO 플레이오프
10,10,박종일,롯데,0.25,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1999,KBO 플레이오프
11,12,김민재,롯데,0.231,7,30,26,6,2,0,0,3,0,1,2,1,5,0,1,1999,KBO 플레이오프
12,13,조경환,롯데,0.2,6,11,10,2,1,0,0,0,0,0,1,0,6,0,0,1999,KBO 플레이오프
13,14,김대익,롯데,0.167,7,25,24,4,2,0,0,1,1,0,0,0,6,0,0,1999,KBO 플레이오프
14,15,최기문,롯데,0.0,6,14,12,0,0,0,0,0,0,0,2,0,3,0,1,1999,KBO 플레이오프
0,1,공필성,롯데,0.583,5,15,12,7,1,1,0,2,0,1,2,0,2,0,0,1999,KBO 한국시리즈
1,2,호세,롯데,0.438,5,21,16,7,0,0,1,2,1,0,5,0,6,0,1,1999,KBO 한국시리즈
2,3,임재철,롯데,0.385,5,16,13,5,1,0,0,3,1,0,3,0,3,0,0,1999,KBO 한국시리즈
3,4,손인호,롯데,0.333,2,5,3,1,0,0,0,1,0,0,0,0,1,0,0,1999,KBO 한국시리즈
4,5,최기문,롯데,0.25,2,6,4,1,0,0,0,0,1,0,1,0,1,0,0,1999,KBO 한국시리즈
5,6,마해영,롯데,0.235,5,21,17,4,0,0,0,2,0,1,2,2,2,0,0,1999,KBO 한국시리즈
6,7,김민재,롯데,0.2,5,21,20,4,0,0,0,0,0,0,0,0,3,0,2,1999,KBO 한국시리즈
